ISO code,Country,Variable code,Variable name,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
ISL,Iceland,rgdpna,Real GDP at constant 2021 national prices (in mil. 2021US$),1532.32141113281,1510.57165527344,1480.80944824219,1700.88806152344,1862.96435546875,2065.1494140625,2126.46044921875,2129.8984375,2324.55541992188,2390.79711914063,2453.44677734375,2451.36743164063,2655.16040039063,2928.20336914063,3218.5615234375,3453.18627929688,3754.87182617188,3707.26953125,3504.32543945313,3587.51245117188,3855.1025390625,4358.611328125,4627.857421875,4942.82958984375,5224.8818359375,5258.642578125,5572.0244140625,6063.60400390625,6428.43359375,6740.89306640625,7128.3544921875,7432.37939453125,7592.51416015625,7429.1875,7735.947265625,7990.6796875,8491.7392578125,9217.4375,9209.16796875,9232.966796875,9340.935546875,9320.0556640625,9005.607421875,9123.890625,9453.1591796875,9464.1796875,9896.4208984375,10467.603515625,11238.3115234375,11691.76953125,12274.609375,12767.2509765625,12838.685546875,13113.7783203125,14136.9677734375,15002.779296875,15950.5029296875,17299.095703125,17681.318359375,16326.255859375,15863.76953125,16156.580078125,16328.4267578125,17071.7734375,17359.80859375,18130.005859375,19272.86328125,20081.353515625,21063.166015625,21455.1875,19966.099609375,21015.16015625,22904.951171875,24058.71484375
ISL,Iceland,rnna,Capital stock at constant 2021 national prices (in mil. 2021US$),11491.2138671875,11870.4423828125,12305.416015625,12872.0224609375,13523.234375,14595.8837890625,15472.69921875,16384.998046875,17489.326171875,18636.8671875,19678.126953125,20640.625,21413.12109375,22679.24609375,24433.65234375,26326.08984375,28327.31640625,30537.515625,32135.791015625,33300.984375,34432.1171875,36479.98046875,38430.69921875,41020.61328125,43769.75390625,46023.671875,48107.96484375,50562.3671875,52711.05859375,54727.62890625,57192.45703125,59594.56640625,61916.55859375,63642.28515625,65677.328125,67688.09375,69556.6953125,72102.859375,74538.9453125,76531.3359375,78594.71875,80684.3203125,82222.9609375,83355.9609375,84486.6796875,85555.265625,87467.125,89656.1796875,92492.0625,94903.7578125,97722.6171875,100124.9921875,101646.3984375,103575.140625,106776.8203125,111662.1328125,118151.2734375,123216.7578125,126389.0078125,125445.578125,123987.390625,123207.1875,122789.5546875,122540.078125,123015.53125,124478.453125,126805.2734375,129586.03125,132386,134809.859375,136679.515625,139516.640625,143494.546875,147463.96875
ISR,Israel,rgdpna,Real GDP at constant 2021 national prices (in mil. 2021US$),6825.14013671875,8881.009765625,9272.083984375,9137.705078125,10910.4619140625,12399.53125,13505.5654296875,14699.462890625,15776.2099609375,17787.859375,18962.400390625,21028.828125,23128.771484375,25566.056640625,28102.93359375,27746.623046875,30356.84765625,30660.677734375,31367.298828125,36189.390625,40792.18359375,45259.36328125,50756.81640625,53592.8359375,57063.59375,58914.0625,59104.06640625,59715.96875,63033.23828125,66946.2265625,68064.5234375,71699.125,73192.2578125,75650.859375,76356.84375,79439.3203125,82767.9453125,88677.3359375,91257.859375,91782.375,98496.421875,106106.375,114339.453125,119046.5234375,127889.1171875,139799.390625,148060.796875,153542.21875,159739.296875,165069.125,179280.5625,179775.859375,179614.578125,182238.1875,190763.171875,198829.9375,209979.625,222715.59375,229862.046875,232707.65625,245586.359375,259139.390625,265482.1875,276426.40625,286885.625,293437.09375,306486.875,319777.3125,332777.1875,345390.15625,340299.0625,372511.9375,396212.5,404273.03125
ISR,Israel,rnna,Capital stock at constant 2021 national prices (in mil. 2021US$),41970.6796875,45649.9296875,48477.5546875,50453.94140625,52817.85546875,56087.34765625,58933.5078125,62496.8671875,66312.5390625,70521.1328125,74868.7734375,80320.6953125,86449.1640625,92617.046875,100505.5703125,107902.6171875,115040.375,119948.0625,122781.90625,129108.5625,138093.484375,149758.5625,162991.703125,176617.796875,188738.5625,201254.453125,210660.9375,218336.828125,226948.375,237158.875,244272.921875,250900.90625,259572.234375,269813.875,278164.90625,284049.3125,290888.71875,298769.96875,306275.75,313135.84375,324876.34375,346126.0625,368575.03125,392193.90625,417602.6875,452536.03125,490743.03125,527085.8125,560473.9375,592974.3125,625103.25,653957.1875,679026.6875,700239.125,720573.8125,742672.375,766933.5,795071.6875,823306.8125,848101.25,876265.9375,910169.3125,946639.5625,982233.6875,1017091.75,1050911.375,1092544.625,1134966.125,1182616.5,1231660.125,1275232.375,1331354.625,1397313.625,1457966
ITA,Italy,rgdpna,Real GDP at constant 2021 national prices (in mil. 2021US$),396437.28125,431099.125,449655.15625,477373.78125,496921.3125,523501.9375,545057,565770.0625,592311.1875,630935.4375,682835.9375,739581.25,784977.625,828482.3125,851180.4375,879553.1875,932515.5625,998718.5,1064921.5,1129232.75,1271096.25,1294206.125,1341968.625,1437595.5,1516665.25,1484964.5,1590774,1631505.625,1684368.625,1784743,1845960,1861544,1869243.25,1891098.375,1952102.375,2006723.875,2064115.75,2130001.5,2219341.75,2294541.5,2340106,2376107.25,2395930.5,2375498,2426595.25,2496647.5,2530241.75,2578967,2625501.5,2669557,2773192,2828834,2836470.25,2838358,2880195.75,2902154.75,2954378.5,2997580,2966910.75,2809511.5,2852472,2872309.75,2782543.25,2731956,2731918,2756113.75,2790185.5,2834931.5,2858366.5,2870633.5,2616059.5,2849701.25,2982547.75,3003354.75
ITA,Italy,rnna,Capital stock at constant 2021 national prices (in mil. 2021US$),1627707.5,1696151.875,1761609.875,1843348.625,1932837.625,2047128.375,2165501,2292545.25,2421028,2564967,2740727.75,2941411,3153826.75,3375674.25,3560408.25,3717459.75,3886358,4090878.5,4307383.5,4560455.5,4955094.5,5340196.5,5726575,6134865.5,6542676,6889417,7223812.5,7560345.5,7889368,8243231.5,8626153,8972646,9276887,9560125,9861980,10160453,10466298,10787720,11140500,11510960,11894321,12266690,12614226,12856146,13098709,13385084,13675655,13970152,14281841,14613234,14986403,15359993,15749380,16112080,16478216,16845774,17223592,17600664,17925170,18134734,18345828,18537780,18640962,18689928,18728318,18784350,18867664,18969476,19090278,19215658,19275626,19507172,19798390,20148316
JAM,Jamaica,rgdpna,Real GDP at constant 2021 national prices (in mil. 2021US$),,,,6729.6728515625,7484.6728515625,8222.787109375,9080.359375,10240.6962890625,10502.7119140625,10843.8095703125,11487.8125,12012.8701171875,12277.3671875,13137.236328125,13928.5283203125,14496.44140625,14722.0126953125,14838.197265625,15105.3046875,15694.3603515625,17829.90625,18367.6875,20048.81640625,20304.599609375,19515.5546875,19455.900390625,18199.572265625,17766.638671875,17863.34765625,17534.353515625,16530.1953125,16953.189453125,17161.0703125,17553.333984375,17403.298828125,16595.26953125,16874.5546875,18177.4453125,18701.908203125,19980.87109375,21071.453125,21255.642578125,23451.548828125,23912.927734375,24126.228515625,24374.552734375,24451.01953125,24210.3515625,23913.423828125,24149.873046875,24316.84375,24628.298828125,24794.509765625,25703.55859375,26043.828125,26276.607421875,27038.37109375,27428.859375,27206.224609375,26024.005859375,25644.81640625,26088.5546875,25928.47265625,26062.708984375,26242.50390625,26484.3046875,26848.541015625,27116.234375,27628.712890625,27875.26171875,25109.9375,26265.3515625,27636.802734375,28244.826171875
JAM,Jamaica,rnna,Capital stock at constant 2021 national prices (in mil. 2021US$),,,,61287.328125,61619.671875,62211.6640625,63224.5390625,65122.58203125,66837.8671875,68169.9453125,69804.921875,71108.875,72152.0703125,73126.078125,74729.9453125,76637.0078125,78846.4296875,81413.484375,85074.578125,89130.640625,93297.0546875,96649.09375,99867.640625,103113.890625,105010.7578125,107388.2421875,107885.9765625,107234.3515625,106982.5859375,106716.9140625,105807.6484375,105415.578125,105526.9765625,105615.734375,105341.8515625,105056.1484375,104506.2734375,104763.171875,105671.1015625,107301.296875,108980.859375,110265.4609375,112926.4921875,115569.1796875,117927.5703125,120486.3359375,123015.6796875,125327.5859375,126627.03125,127614.625,129173.3671875,131389.640625,133852.34375,136140.4375,138518.640625,141005.640625,144025.375,146457.1875,148212.046875,148711.953125,149175.03125,150200.765625,150969.6875,152133.53125,153507.59375,154583.21875,155684.6875,157064.703125,158793,160614.875,161318.484375,162469.921875,163874.65625,165106.609375
JOR,Jordan,rgdpna,Real GDP at constant 2021 national prices (in mil. 2021US$),,,,,4233.89794921875,3536.27026367188,4955.94482421875,5098.509765625,5762.1005859375,6804.4296875,7210.76123046875,8478.146484375,8669.029296875,9234.1884765625,10606.2216796875,11814.26953125,12152.1201171875,13641.3466796875,13571.51953125,14699.17578125,12840.0078125,12959.0185546875,13699.5341796875,12793.724609375,12793.7265625,12687.9375,14479.71875,15681.306640625,17983.251953125,21724.294921875,24154.123046875,28303.4921875,30292.080078125,29619.673828125,30890.859375,30054.658203125,31709.0546875,32445.744140625,32920.16015625,29388.08203125,29307,29778.41015625,34051.546875,35577.140625,37351.28125,39661.953125,40488.171875,41829.77734375,43089.734375,44550.31640625,46441.7734375,48889.21484375,51716.8671875,53869.16796875,58484.25,63248.72265625,68367.421875,73957.2265625,79297.265625,83280.921875,85208.6171875,87540.8828125,89667.765625,92008.1015625,95121.546875,97496.2890625,99440.6015625,101900.3046875,103855.8671875,105674.84375,104509.3828125,108329.875,110960.1953125,113862.34375
JOR,Jordan,rnna,Capital stock at constant 2021 national prices (in mil. 2021US$),,,,,13676.494140625,14222.7392578125,14977.0908203125,15763.0771484375,16433.119140625,17546.94921875,19285.408203125,21150.65234375,23229.982421875,25124.12890625,27739.154296875,30599.609375,33210.54296875,35550.1328125,39469.7109375,46284.30859375,49467.984375,53279.71484375,57631.04296875,62821.7734375,69160.46875,75726.5,84981.2265625,102353.2265625,117130.4921875,132787.75,150744.890625,182535.140625,206228.53125,220655.328125,237261.203125,248009.203125,259981.21875,283731.65625,296140.65625,298257.5625,299273.34375,299321.125,305295.125,313517.8125,321429.15625,328640.0625,334541,338662.59375,340614.53125,344235.03125,346603.25,348430.90625,350943.78125,356077.53125,366958.3125,386003.125,401543.96875,419749.25,446888.875,476632.90625,507760.875,536008.0625,554788.1875,573774.3125,595139.25,617571.3125,637118.1875,653646.1875,667936.375,684315.375,697223.25,712435.1875,728216.1875,745824.3125
JPN,Japan,rgdpna,Real GDP at constant 2021 national prices (in mil. 2021US$),298069.40625,324736.5,364884.53125,389346.0625,408716.5625,437435.6875,470216.1875,506968.21875,538460.8125,589157.8125,666101.9375,745055.9375,809106,880205.1875,978661.9375,1034181.625,1140168.875,1266544.375,1417376.25,1586797.5,1749957.375,1832187.75,1986339.75,2145894.5,2119602.25,2185131.25,2271989.75,2371737.75,2496774.5,2633698.75,2707905.75,2823279.25,2915875.5,3021727.75,3155012.5,3317805.25,3427094.75,3586416,3825329.5,4013757.75,4208061,4356325.5,4395558,4375373,4422775,4539138,4681389,4727324,4667271.5,4651686,4780288.5,4798745.5,4800759,4874457,4981018,5070871,5140460.5,5216743.5,5152876,4859510.5,5058649,5059853.5,5129414,5232263.5,5247762,5329660,5369836.5,5459799,5494927.5,5472828,5245863.5,5380121.5,5431488,5522683.5
JPN,Japan,rnna,Capital stock at constant 2021 national prices (in mil. 2021US$),914236.875,962466.3125,998158.3125,1030681.9375,1071135.25,1122651.75,1186485.125,1269719.5,1349985.125,1450255.75,1594797.875,1780165,1975239.875,2191594.25,2445867.25,2701312.25,2993805.25,3355750.75,3800411.75,4324171,4946291.5,5565740,6228237.5,6950573,7544953,8109966.5,8684773,9251136,9869457,10512650,11087465,11661513,12206848,12716322,13244571,13826276,14438253,15114087,15918733,16801428,17753778,18690502,19540490,20300046,21011250,21740976,22544372,23267166,23885494,24457658,25005568,25493442,25875438,26226804,26562598,26921680,27265270,27554710,27765272,27817134,27857126,27924010,28024686,28176042,28352516,28550418,28752612,28970244,29188046,29401234,29553106,29706136,29845872,29998940
KAZ,Kazakhstan,rgdpna,Real GDP at constant 2021 national prices (in mil. 2021US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269463.4375,239943.765625,227181.046875,206194.859375,180277.453125,165416.046875,166184.96875,169068.078125,165876.046875,170331.875,187102.1875,212448.921875,233162.9375,254916.28125,279353.21875,306447.96875,339256.0625,369414.28125,381550.75,386168.4375,414176.875,451042.09375,472546.25,500678.03125,521751.40625,527771.875,533540.5,569967.875,593343.4375,620301.625,604782.125,630699.375,651011.6875,679003.1875
KAZ,Kazakhstan,rnna,Capital stock at constant 2021 national prices (in mil. 2021US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1135263.25,1191971.5,1231247.25,1246252.75,1254895.75,1244405,1226237,1209731.375,1192658.75,1176412.625,1164573.375,1160674.625,1159522.5,1161003.375,1171470.75,1194228.625,1233615.125,1284025.25,1330470.625,1371995.125,1412740,1458735.25,1512427.625,1568133,1624598.125,1682147.125,1739030.375,1798112.875,1859920,1938910.875,2010398.75,2079950.625,2150608.5,2256118.75
KEN,Kenya,rgdpna,Real GDP at constant 2021 national prices (in mil. 2021US$),18133.03125,21294.525390625,20071.443359375,19187.978515625,20783.294921875,22011.27734375,23148.55078125,24194.66796875,24272.814453125,23490.833984375,25433.267578125,24524.33203125,26548.1171875,27695.8671875,29346.58203125,30771.921875,34433.49609375,35892.60546875,35883.98828125,38170.98828125,36150.546875,38500.67578125,40436.07421875,42540.01171875,44625.48828125,44459.3828125,46249.57421875,50494.33984375,55034.40625,57101.421875,60294.23046875,62564.26171875,64871.203125,65757.0703125,66919.765625,69780.375,74781.828125,79211.1484375,84120.328125,88069.8125,91779.3671875,93071.2578125,92333.0390625,92665.2421875,95101.3671875,99290.7734375,103406.359375,103685.890625,107165.25,109420.703125,109965.21875,114877.546875,115534.3828125,118890.9609375,124958.6875,132346.609375,140718.65625,150358.984375,150708.515625,162477.9375,175571.15625,184562.375,192787.515625,200138.921875,210233.15625,220755.609375,230136.421875,238917.296875,252366.1875,265377.3125,264653.46875,284741.9375,298580.34375,315169.125
KEN,Kenya,rnna,Capital stock at constant 2021 national prices (in mil. 2021US$),33722.3515625,35674.09375,37603.99609375,39594.82421875,41955.703125,44890.06640625,47742.83203125,50306.81640625,52033.15625,53608.8984375,55298.98046875,55560.4453125,55707.40234375,56393.7109375,56671.609375,57194.203125,59038.77734375,61094.9921875,64729.33984375,68390.5546875,74071.390625,81011.4375,87325.8359375,93267.3515625,98034.7265625,102905.359375,107555.703125,113763.609375,121412.296875,127662.2734375,133832.671875,140426.640625,144337.765625,147007.703125,149407.703125,152254.625,156127.96875,160358.859375,165148.015625,169848.890625,174952.84375,179385.390625,183107.078125,186208.140625,190671.109375,196678.125,202626.671875,208696.390625,215520.046875,221818.296875,229073.984375,238061.71875,245282.65625,250849.609375,257453.109375,268260.6875,281449.15625,293583.9375,307553.125,323699.9375,344391.34375,364519.6875,388316.6875,411850.375,443286.875,473164.375,499061.5625,528467.4375,555863.4375,585632.6875,616052.375,652297.1875,686803.4375,721478.3125
KGZ,Kyrgyzstan,rgdpna,Real GDP at constant 2021 national prices (in mil. 2021US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30210.615234375,27810.705078125,23962.3046875,20257.892578125,16189.0625,15310.9970703125,16395.705078125,18021.380859375,18403.763671875,19076.568359375,20114.970703125,21186.51953125,21182.849609375,22672.06640625,24265.18359375,24222.59375,24974.1953125,27107.70703125,29385.1953125,30233.337890625,30090.765625,31883.0546875,31854.953125,35332.1015625,36753.87890625,38599.58984375,40717.5234375,43118.00390625,45231.90625,47834.828125,44415.12890625,46861.0703125,51063.34375,54204.44921875
KGZ,Kyrgyzstan,rnna,Capital stock at constant 2021 national prices (in mil. 2021US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104416.9140625,107435.0234375,107428.6328125,106380.3828125,104510.0546875,104400.6015625,103855.125,102322.453125,100979.3515625,100487.15625,100929.2421875,101375.46875,101612.2890625,101672.0390625,102135.5234375,102914.109375,105745.84375,109034.3359375,113145.1796875,117768.7578125,121608.1015625,124811.15625,130591.7890625,136231.765625,143495.359375,150734.78125,159139.078125,168665.34375,179041.453125,190348.09375,198414.765625,207528.625,224546.78125,236145.78125
KHM,Cambodia,rgdpna,Real GDP at constant 2021 national prices (in mil. 2021US$),,,,,,,,,,,,,,,,,,,,,14209.4072265625,13499.5478515625,12765.6025390625,10347.27734375,9805.810546875,9673.478515625,9673.478515625,8253.759765625,8253.759765625,7194.92041015625,6787.0830078125,6789.8720703125,6789.87255859375,7090.89453125,7440.62353515625,7788.11474609375,8084.1259765625,9824.76171875,11415.69140625,11386.15234375,11518.251953125,12392.103515625,13263.2607421875,13805.9375,14865.5830078125,15745.8994140625,16470.240234375,17395.833984375,18462.45703125,20882.14453125,23105.6953125,24813.138671875,26367.701171875,29079.271484375,31829.5,36063.88671875,40010.48828125,44170.95703125,47473.34375,49407.77734375,51916.16796875,55699.12109375,59960.25,64671.625,69845.5625,74879.3515625,80798.9453125,87323.4921875,94987.1953125,102526.2734375,98880.734375,101935.984375,107138.1484375,112492.9375
KHM,Cambodia,rnna,Capital stock at constant 2021 national prices (in mil. 2021US$),,,,,,,,,,,,,,,,,,,,,21849.814453125,22503.02734375,23031.900390625,23265.7578125,23432.63671875,23580.423828125,23726.302734375,23724.03125,23730.203125,23628.6875,23493.583984375,23372.62109375,23262.56640625,23197.783203125,23178.947265625,23203.01171875,23260.775390625,24027.416015625,24345.59375,24503.462890625,24620.068359375,25123.453125,25683.287109375,26835.728515625,27840.42578125,29944.326171875,31726.16796875,33923.1015625,35880.56640625,39065.546875,43149.8671875,47138.0703125,52344.61328125,58166.78515625,64875.7734375,73012.4765625,82950.671875,94231.3359375,107401.90625,121219.96875,133180.53125,146740.390625,163580.109375,183741.078125,206133.25,230710.359375,258702.3125,288732.53125,324742.90625,366338.78125,405119.96875,444840,486420,518962.53125
KNA,Saint Kitts and Nevis,rgdpna,Real GDP at constant 2021 national prices (in mil. 2021US$),,,,,,,,,,,,,,,,,,,,,162.106918334961,172.498397827148,180.811553955078,188.085586547852,198.477066040039,203.672790527344,216.142562866211,229.651458740234,238.630599975586,256.760986328125,278.431915283203,282.738983154297,284.287689208984,287.661376953125,313.164886474609,339.940673828125,376.848022460938,401.532867431641,438.575775146484,462.60888671875,485.171417236328,476.124542236328,496.450134277344,530.218444824219,558.329162597656,588.384704589844,622.763122558594,665.26025390625,662.022155761719,683.338500976563,776.66015625,815.846252441406,828.438903808594,797.7470703125,829.502563476563,914.335266113281,947.321411132813,954.97607421875,1015.99993896484,981.407775878906,980.875854492188,996.732788085938,989.380554199219,1046.04516601563,1125.3037109375,1133.11474609375,1177.67687988281,1180.27880859375,1203.92602539063,1238.01232910156,1047.92236328125,1052.94897460938,1163.74914550781,1190.56677246094
KNA,Saint Kitts and Nevis,rnna,Capital stock at constant 2021 national prices (in mil. 2021US$),,,,,,,,,,,,,,,,,,,,,1727.17895507813,1747.90832519531,1774.12963867188,1806.0732421875,1846.79077148438,1884.259765625,1932.80688476563,1997.57592773438,2031.51281738281,2102.91259765625,2198.10546875,2258.07177734375,2330.25634765625,2411.53588867188,2473.06420898438,2543.28271484375,2614.083984375,2730.92993164063,3004.36596679688,3304.41186523438,3580.41137695313,3757.13598632813,3910.8583984375,4131.11572265625,4300.6044921875,4547.56201171875,4808.16015625,5072.8076171875,5331.12939453125,5530.45849609375,5928.34814453125,6379.38134765625,6746.89111328125,7102.13232421875,7435.41064453125,7828.10546875,8228.91796875,8677.9853515625,9075.173828125,9433.6220703125,9689.931640625,9861.96875,10008.9228515625,10207.740234375,10466.67578125,10749.7734375,11067.306640625,11359.212890625,11718.0478515625,12027.1533203125,12204.3134765625,12376.4970703125,12596.146484375,12803.296875
KOR,Republic of Korea,rgdpna,Real GDP at constant 2021 national prices (in mil. 2021US$),,,,36158.44140625,36962.6015625,39984.89453125,41829.5625,44618.83984375,46175.03515625,46993.40234375,47547.40625,49691.703125,50846.296875,54808.1796875,59139.61328125,62101.00390625,69185.953125,73039.8046875,80798.703125,92374.953125,100146.109375,110813.078125,118943.2421875,136754.625,149949.9375,161843.25,183308.828125,205997.5,228800.296875,248790.40625,244998.171875,263137.40625,285420.59375,323857.625,358305.0625,386750.1875,431238,486834.125,545902.6875,585016.625,643663.9375,713662.25,758991.1875,812080.4375,888187.25,974660.25,1052539.875,1118662.375,1063412.5,1186951.875,1296173.625,1357429.75,1462549.125,1507518.625,1585662.875,1654769.875,1741562.625,1843304,1898684.25,1914250.875,2047897.5,2123424.5,2177522.25,2249193.25,2321497.5,2389292.25,2465069.25,2549699.75,2630681.25,2691549.75,2672702.75,2795993.5,2872256.25,2912586
KOR,Republic of Korea,rnna,Capital stock at constant 2021 national prices (in mil. 2021US$),,,,186662.53125,184695.375,183347.09375,181791.921875,183034.5,183336.578125,181973.59375,181026.734375,181622.078125,182051.1875,189762.984375,193574.0625,197572.375,209710.359375,222999.515625,242367.09375,261327.828125,278630.4375,296659.5,314503.53125,339852.53125,369699.9375,402465.5,447059.4375,509268.3125,596594.0625,687419.5,757855.1875,821445.3125,894122.125,982380.0625,1081918.625,1185808.25,1307673.75,1456627,1626340.25,1824322.75,2081204.375,2373699.75,2658525,2961285,3311433.5,3706063.5,4126841,4520410,4768835,5055696,5406002.5,5745667,6112896.5,6500600,6895688,7286868.5,7688607,8105177,8495607,8872521,9281741,9679358,10048379,10414791,10792130,11195962,11645592,12173519,12649840,13079924,13517808,13986308,14436004,14877307
KWT,Kuwait,rgdpna,Real GDP at constant 2021 national prices (in mil. 2021US$),,,,,,,,,,,,,,,,,,,,,124834.4375,133627.375,138839.875,129717.9921875,112865.9140625,99012.296875,105553.234375,101492.0234375,108956.5390625,124100.640625,100011.78125,81084.8203125,71558.0859375,77238.703125,81287.2421875,77820.6796875,84488.125,91370.6640625,82185.5234375,103465.703125,76327.7890625,45027.44921875,82314.3828125,110098.328125,119600.0390625,121244.8046875,124870.6796875,127991.6796875,132673.171875,130301.828125,136406.140625,136700.875,140827.265625,165220.03125,182138.15625,201461.359375,216601.625,229579.671875,235272.890625,218624.734375,213442.015625,233993.21875,249498.546875,252366.03125,253628.140625,255131.578125,262599.6875,250225.09375,257089.59375,262909.625,250244.15625,255901.6875,270895.5,261033.765625
KWT,Kuwait,rnna,Capital stock at constant 2021 national prices (in mil. 2021US$),,,,,,,,,,,,,,,,,,,,,21044.158203125,24071.65625,26923.751953125,29687.25,33163.3828125,39927.6484375,48795.8359375,61825.28125,72390.4296875,80880.1796875,90494.5546875,100094.859375,111524.5,125132.9765625,136748.34375,146300.234375,152103.484375,156592.75,157152.6875,156523.1875,157089.765625,161663.765625,164055.75,168518.0625,172299.828125,176917.65625,182099.015625,187258.640625,198702.84375,204457.71875,206519.125,210709.734375,218765.09375,230783.21875,243863.453125,262825.125,291863,327202.3125,371863.65625,399537.34375,429367.5625,457932.75,487533.96875,522582.0625,564438.8125,618508.75,677525.375,729537.375,782263.875,823116.0625,831313.0625,840710.25,875761.5625,906423.875
LAO,Lao People's DR,rgdpna,Real GDP at constant 2021 national prices (in mil. 2021US$),,,,,,,,,,,,,,,,,,,,,3068.40161132813,3221.47509765625,3332.67163085938,3623.60595703125,3755.60498046875,4006.15893554688,4124.578125,4042.32177734375,4082.54125976563,4000.96435546875,4401.2158203125,5076.00146484375,5435.57275390625,5690.23095703125,6098.06787109375,6407.23828125,6720.240234375,6624.423828125,6491.25927734375,7412.41015625,7909.38134765625,8249.212890625,8707.8564453125,9219.3076171875,9932.978515625,10673.361328125,11408.5947265625,12197.30078125,12684.5478515625,13607.7744140625,14398.3876953125,15228.1845703125,16273.630859375,17284.19140625,18497.763671875,19749.443359375,19570.6953125,23139.435546875,24940.771484375,26811.81640625,28991.89453125,31322.984375,33797.00390625,36509.65234375,39288.75390625,42144.88671875,45104.76171875,48195.01171875,51225.9296875,54021.7109375,55791.63671875,57733.046875,60286.4453125,62822.41015625
LAO,Lao People's DR,rnna,Capital stock at constant 2021 national prices (in mil. 2021US$),,,,,,,,,,,,,,,,,,,,,5554.03466796875,5689.037109375,5818.20849609375,5966.587890625,6110.107421875,6263.33154296875,6409.365234375,6530.8359375,6654.3505859375,6737.2216796875,6851.43505859375,7023.26416015625,7256.216796875,7577.00048828125,7677.85595703125,7881.255859375,8084.0888671875,8588.037109375,9346.3173828125,10700.509765625,11921.34375,13084.18359375,14201.21875,15360.9384765625,16710.369140625,18106.17578125,19842.08203125,21453.587890625,22771.341796875,24886.44921875,26113.275390625,27614.921875,30212.095703125,32794.56640625,36339.44140625,40351.27734375,45810.62109375,53738.23046875,61389.49609375,68833.203125,74603.5859375,81973.71875,92436.2421875,102493.546875,113714.1328125,125900.640625,138669.171875,154663.21875,172994.5,194205.296875,214621.0625,234249.328125,250984.453125,263775.125
LBN,Lebanon,rgdpna,Real GDP at constant 2021 national prices (in mil. 2021US$),,,,,,,,,,,,,,,,,,,,,44470.23828125,48573.6328125,54477.40625,57045.45703125,58416.296875,40714.12109375,17509.6484375,32091.548828125,31112.779296875,34040.53125,35216.51171875,35410.08203125,22383.130859375,27466.294921875,39683.09765625,49326.05859375,45985.07421875,53677.9296875,38535.98046875,22177.025390625,28061.29296875,38780.91015625,40526.01953125,43362.01953125,46832.33984375,49892.8125,52455.55859375,51256.01171875,53097.4609375,52856.88671875,53567.31640625,55641.05078125,57541.25,59395.5,63136.26171875,64831.96484375,65836.546875,71966.34375,78493.0625,86524.59375,93425.0390625,94235.3515625,96629.3046875,100311.3671875,102785.1171875,103250.6171875,104864.1640625,105821.3515625,103860.1640625,96796.6328125,72987.7734375,74459.25,75203.8359375,74677.4140625
LBN,Lebanon,rnna,Capital stock at constant 2021 national prices (in mil. 2021US$),,,,,,,,,,,,,,,,,,,,,141533.421875,145341.375,150580.859375,160409.28125,168328.046875,171159.59375,167386.671875,167914.171875,167570.625,167906.65625,167829.6875,170244.328125,165292.875,164068.890625,169429.359375,179317.15625,183712.4375,197070.796875,202253.015625,199984.734375,201176.40625,206302.140625,210590.921875,217647.96875,226190.328125,236054.328125,246479.484375,253572.53125,261001.421875,265296.4375,268647.84375,272832.09375,277222.25,282236.78125,288878.4375,295425.46875,301776.0625,311171.09375,324165.375,342738.96875,359868.75,375910.6875,392655.625,411942.8125,428916.03125,444329.84375,463204.21875,480966.84375,499652.84375,504050.28125,494918.34375,492057.59375,489355.46875,486850.78125
LBR,Liberia,rgdpna,Real GDP at constant 2021 national prices (in mil. 2021US$),,,,,,,,,,,,,,,2946.55859375,3085.88061523438,3328.13427734375,3553.75317382813,3723.22680664063,3994.59326171875,4255.56201171875,4470.78369140625,4631.93994140625,4810.77099609375,4974.1943359375,4781.40576171875,5011.22021484375,5058.45947265625,5349.55712890625,5604.90576171875,5252.5244140625,5048.2451171875,5136.828125,4960.14208984375,4930.93359375,4831.337890625,4774.3583984375,4860.0673828125,4997.490234375,5136.828125,2515.46020507813,2157.63061523438,1400.611328125,938.754150390625,734.459228515625,703.125610351563,788.35302734375,1626.21301269531,2117.46166992188,2577.82861328125,3315.49829101563,3412.26831054688,3540.66381835938,2473.32299804688,2538.13891601563,2672.20263671875,3074.71240234375,4285.94384765625,4696.90087890625,5132.97802734375,5583.52294921875,6124.55908203125,6910.49609375,7327.91064453125,7815.11083984375,8659.5341796875,8734.8779296875,9213.4853515625,9714.9931640625,9479.7685546875,9140.892578125,9356.5078125,9436.623046875,9869.4697265625
